date,GOOG,AAPL,FB,BABA,AMZN,GE,AMD,WMT,BAC,GM,T,UAA,SHLD,XOM,RRC,BBY,MA,PFE,JPM,SBUX,portfolio total
2015-03-17,0.0,0.0,0.0,0.0,217.13434198966,0.0,0.0197501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9810300203099995,19.47249115616,0.0,4.42407267672,0.0,245.03168594284998
2015-03-18,0.0,0.0,0.0,0.0,219.0142435573,0.0,0.0196075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99345990549,19.6739191383,0.0,4.43412577464,0.0,247.13535587573
2015-03-19,0.0,0.0,0.0,0.0,217.9049709618,0.0,0.0195362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9772069424399996,19.70490968012,0.0,4.39463155048,0.0,246.00125533484
2015-03-20,0.0,0.0,0.0,0.0,220.9700259618,0.0,0.019964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9214464395099995,19.881994604920003,0.0,4.43412577464,0.0,249.22755678086997
2015-03-23,0.0,0.0,0.0,0.0,218.9967114427,0.0,0.0202492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92817768402,19.77353258174,0.0,4.39032355884,0.0,247.1089944673
2015-03-24,0.0,0.0,0.0,0.0,218.40122146471998,0.0,0.0198927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9272155704299996,19.80894480684,0.0,4.341493546720001,0.0,246.49876808871
2015-03-25,0.0,0.0,0.0,0.0,216.57386194562,0.0,0.0187519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7897389057899997,19.339677235899998,0.0,4.28045796108,0.0,244.00248794839
2015-03-26,0.0,0.0,0.0,0.0,214.46628050292,0.0,0.018894499999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6916788224999997,19.463633736680002,0.0,4.27543078844,0.0,241.91591835053998
2015-03-27,0.0,0.0,0.0,0.0,216.34033803236,0.0,0.0193936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69936936099,19.31311563048,0.0,4.27614872208,0.0,243.64836534591
2015-03-30,0.0,0.0,0.0,0.0,218.69313146471998,0.0,0.019251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72532700394,19.40608498934,0.0,4.37739763492,0.0,246.22119209291998
2015-03-31,0.0,0.0,0.0,0.0,217.23942550292,0.0,0.0191084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6330345895500002,19.12274797636,0.0,4.3501108553200005,0.0,244.36442732414997
2015-04-01,0.0,0.0,0.0,0.0,216.16519903820003,0.0,0.0191797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5772745043399996,19.200224897560002,0.0,4.33348502776,0.0,243.29536316786002
2015-04-02,0.0,0.0,0.0,0.0,217.326995,0.0,0.0191797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6743744582099995,19.26441750282,0.0,4.37468774532,0.0,244.65965440635
2015-04-06,0.0,0.0,0.0,0.0,220.12349805438,0.0,0.019251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67341276234,19.33303859116,0.0,4.3710741434000004,0.0,247.52027455128
2015-04-07,0.0,0.0,0.0,0.0,218.58804853528002,0.0,0.019251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65899181478,19.49714201778,0.0,4.39854171224,0.0,246.16197508008
2015-04-08,0.0,0.0,0.0,0.0,222.55219100584,0.0,0.0193223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6878338143299993,19.80760637954,0.0,4.41299892648,0.0,250.47995242618998
2015-04-09,0.0,0.0,0.0,0.0,223.91832805438,0.0,0.0193936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7214811603299998,19.74994860874,0.0,4.44335834356,0.0,251.85250976701
2015-04-10,0.0,0.0,0.0,0.0,223.39871949708,0.0,0.0196788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70898360451,19.641284178179998,0.0,4.45998448296,0.0,251.22865056273002
2015-04-13,0.0,0.0,0.0,0.0,223.2294064427,0.0,0.0198214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.68591000487,19.57032169204,0.0,4.4867293626,0.0,250.99218890221002
2015-04-14,0.0,0.0,0.0,0.0,224.8349114427,0.0,0.0190371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63399544998,19.76325196412,0.0,4.5568461968,0.0,252.80804215359998
2015-04-15,0.0,0.0,0.0,0.0,223.86578600584002,0.0,0.019251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6099614076299997,19.79208424942,0.0,4.64141938768,0.0,251.92850205057005
2015-04-16,0.0,0.0,0.0,0.0,225.37787805438,0.0,0.0204631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5753511126,19.67454857312,0.0,4.61250581676,0.0,253.26074665686002
2015-04-17,0.0,0.0,0.0,0.0,219.25943803236,0.0,0.0183954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50517133299,19.2775995951,0.0,4.54238843684,0.0,246.60299279728997
2015-04-20,0.0,0.0,0.0,0.0,227.4037340382,0.0,0.0177537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51670886382,19.366302986100003,0.0,4.571303411040001,0.0,254.87580299916002
2015-04-21,0.0,0.0,0.0,0.0,228.37870351326,0.0,0.0167555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5042112035699997,19.46387762284,0.0,4.5040781912,0.0,255.86762603086999
2015-04-22,0.0,0.0,0.0,0.0,227.57302899415998,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47825356062,20.22451458384,0.0,4.54961743376,0.0,255.84167097238
2015-04-23,0.0,0.0,0.0,0.0,227.6839559618,0.0,0.0166129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4734456034199996,20.15354847114,0.0,4.5394977579999995,0.0,255.86706069436002
2015-04-24,0.0,0.0,0.0,0.0,259.85828550292,0.0,0.016399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4023045456600003,20.11806892802,0.0,4.5250408556,0.0,287.92009883220004
2015-04-27,0.0,0.0,0.0,0.0,256.04009803236,0.0,0.0166842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3965372944799994,19.90296042826,0.0,4.50624618084,0.0,283.86252613593996
2015-04-28,0.0,0.0,0.0,0.0,250.63976303236,0.0,0.0164703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4340310062399997,20.009407897360003,0.0,4.53660676732,0.0,278.63627900328
2015-04-29,0.0,0.0,0.0,0.0,250.67479048090001,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3513523132199996,20.013840007000002,0.0,4.59732567944,0.0,278.65356488056005
2015-04-30,0.0,0.0,0.0,0.0,246.24359901617999,0.0,0.016113799999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3311638011899998,20.00497238782,0.0,4.57274878944,0.0,274.16859779463
2015-05-01,0.0,0.0,0.0,0.0,246.87996048090002,0.0,0.0164703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3821163469199997,20.23560279104,0.0,4.59804868048,0.0,275.11219859934005
2015-05-04,0.0,0.0,0.0,0.0,246.97921805438,0.0,0.0164703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4263389013,20.2200790743,0.0,4.6782851904400005,0.0,275.32039152042
2015-05-05,0.0,0.0,0.0,0.0,245.89914696764,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4099962328799998,20.13137387002,0.0,4.65515328904,0.0,274.11192675958
2015-05-06,0.0,0.0,0.0,0.0,244.67896550292,0.0,0.0163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3955748676,20.08480453308,0.0,4.62045641144,0.0,272.79612901504
2015-05-07,0.0,0.0,0.0,0.0,249.2210845191,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4724851607100002,20.41301115966,0.0,4.66238205208,0.0,277.78550449155
2015-05-08,0.0,0.0,0.0,0.0,253.19689696764,0.0,0.0164703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51959259384,20.7367788768,0.0,4.733943641,0.0,282.20368237927994
2015-05-11,0.0,0.0,0.0,0.0,252.70649050292002,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5542025755799997,20.51723985402,0.0,4.7310521046,0.0,281.52552663712
2015-05-12,0.0,0.0,0.0,0.0,251.63808997798,0.0,0.0167555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.537858654,20.488409382,0.0,4.72454657648,0.0,280.40566009046
2015-05-13,0.0,0.0,0.0,0.0,249.2152404809,0.0,0.0168981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4801764302099993,20.51723985402,0.0,4.73611225432,0.0,277.96566711945
2015-05-14,0.0,0.0,0.0,0.0,252.37370901618,0.0,0.0166129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3475064696100003,20.8099583244,0.0,4.77442335752,0.0,281.32221006771
2015-05-15,0.0,0.0,0.0,0.0,248.70732,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3253944614099997,20.672468635,0.0,4.76213538028,0.0,277.48386007669
2015-05-18,0.0,0.0,0.0,0.0,248.2636109618,0.0,0.0167555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3734629638299998,20.64142460142,0.0,4.80116917268,0.0,277.09642319972994
2015-05-19,0.0,0.0,0.0,0.0,246.20272694562001,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3628882775999998,20.80108889194,0.0,4.8438169568000005,0.0,275.2267774719601
2015-05-20,0.0,0.0,0.0,0.0,247.4579364427,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24752330787,20.67690414454,0.0,4.80550554176,0.0,276.20441103687
2015-05-21,0.0,0.0,0.0,0.0,251.9942295191,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3753863555699994,20.6015059222,0.0,4.81779531208,0.0,280.80517350895
2015-05-22,0.0,0.0,0.0,0.0,249.6589495191,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3003995586299997,20.55493998516,0.0,4.80478402196,0.0,278.33532948485004
2015-05-26,0.0,0.0,0.0,0.0,248.39789598382,0.0,0.0158286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2590602121199996,20.37753161654,0.0,4.75129270348,0.0,276.80160911596
2015-05-27,0.0,0.0,0.0,0.0,251.87163198966,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30328349751,20.532761984140002,0.0,4.80478402196,0.0,280.52871789327
2015-05-28,0.0,0.0,0.0,0.0,249.04010148673999,0.0,0.0161851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28597881993,20.58376705728,0.0,4.785266658,0.0,277.71129912195
2015-05-29,0.0,0.0,0.0,0.0,250.59306502202,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33597029637,20.45958072326,0.0,4.7549066172400005,0.0,279.15977905889
2015-06-01,0.0,0.0,0.0,0.0,251.57972198966,0.0,0.0160425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3042447756599995,20.526105886579998,0.0,4.77659259452,0.0,280.20270774642
2015-06-02,0.0,0.0,0.0,0.0,251.6205759618,0.0,0.016399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34269976557,20.661380427799998,0.0,4.77225505604,0.0,280.41331021121
2015-06-03,0.0,0.0,0.0,0.0,254.88997146472,0.0,0.016256399999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37154082525,20.73456350196,0.0,4.82140953768,0.0,283.83374172961
2015-06-04,0.0,0.0,0.0,0.0,251.49797901617998,0.0,0.0166129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31962658365,20.5283264746,0.0,4.79466341068,0.0,280.15720838511004
2015-06-05,0.0,0.0,0.0,0.0,249.26195600584,0.0,0.0166129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31962658365,20.53941445514,0.0,4.87345376264,0.0,278.01106370727
2015-06-08,0.0,0.0,0.0,0.0,247.24777,0.0,0.0164703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29655392388,20.37974676472,0.0,4.83514320516,0.0,275.77568419376
2015-06-09,0.0,0.0,0.0,0.0,248.40374002202,0.0,0.0163277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2742931029299998,20.42188059212,0.0,4.8561058695599995,0.0,276.97234728663
2015-06-10,0.0,0.0,0.0,0.0,251.49213497798002,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31203911757,20.88313799866,0.0,4.93417322048,0.0,280.63802691469
2015-06-11,0.0,0.0,0.0,0.0,252.77654598382003,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3101040296699997,20.95632107282,0.0,4.95296672584,0.0,282.01247941215
2015-06-12,0.0,0.0,0.0,0.0,250.99590198965998,0.0,0.0164703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3101040296699997,20.79444163412,0.0,4.9334502974,0.0,280.05036825084994
2015-06-15,0.0,0.0,0.0,0.0,247.34702698965998,0.0,0.0165416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30236054517,20.69021112648,0.0,4.91465616836,0.0,276.27079642967
2015-06-16,0.0,0.0,0.0,0.0,249.44293903820002,0.0,0.0167555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3284928995099996,20.878707702299998,0.0,4.94212521844,0.0,278.60902035845004
2015-06-17,0.0,0.0,0.0,0.0,249.76403303236,0.0,0.0176111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29171390667,20.94523286562,0.0,4.92549884516,0.0,278.94408974981
2015-06-18,0.0,0.0,0.0,0.0,256.5246785573,0.0,0.0179676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38850140598,21.30004642962,0.0,4.97176171244,0.0,286.20295570534
2015-06-19,0.0,0.0,0.0,0.0,253.91500198966,0.0,0.0183954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.38269363596,21.02506863744,0.0,4.9211622422,0.0,283.26232190526
2015-06-22,0.0,0.0,0.0,0.0,254.71483305438,0.0,0.018680600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3797898553799994,21.16034136538,0.0,4.9847733144,0.0,284.25841818954
2015-06-23,0.0,0.0,0.0,0.0,260.3778759618,0.0,0.0186093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3749508824700003,21.22243283244,0.0,5.0418782347999995,0.0,290.03574721150994
2015-06-24,0.0,0.0,0.0,0.0,257.37120646472,0.0,0.018680600000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28397146647,21.18030059166,0.0,4.9891102292000005,0.0,286.84326935204996
2015-06-25,0.0,0.0,0.0,0.0,256.93918550292,0.0,0.0183954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2742931029299998,20.947448240459998,0.0,4.9623652716,0.0,286.14168751791
2015-06-26,0.0,0.0,0.0,0.0,255.77154550292002,0.0,0.0176111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2878427909999997,20.95853984756,0.0,4.9840506252,0.0,285.01958986668
2015-06-29,0.0,0.0,0.0,0.0,250.9608564427,0.0,0.0166842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1678275533699995,20.51723985402,0.0,4.85755117,0.0,279.52015922008997
2015-06-30,0.0,0.0,0.0,0.0,253.43042146471998,0.0,0.017112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15621316206,20.730127992419998,0.0,4.89803065264,0.0,282.23190527184
2015-07-01,0.0,0.0,0.0,0.0,255.3570385573,0.0,0.0172546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2394499289999996,20.95632107282,0.0,4.95259945628,0.0,284.5226636154
2015-07-02,0.0,0.0,0.0,0.0,255.54384694562,0.0,0.0180389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.242353083,20.89866352868,0.0,4.912583056040001,0.0,284.61548551334
2015-07-06,0.0,0.0,0.0,0.0,254.56887805438,0.0,0.0176111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22589961435,20.96075839564,0.0,4.89875840924,0.0,283.67190557361
2015-07-07,0.0,0.0,0.0,0.0,254.96587098382003,0.0,0.014901699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2713889046299998,20.856351546520003,0.0,4.860197132400001,0.0,283.96871026737
2015-07-08,0.0,0.0,0.0,0.0,250.86746100584,0.0,0.014331299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2442889019099996,20.54536314684,0.0,4.76051965928,0.0,279.43196401387
2015-07-09,0.0,0.0,0.0,0.0,253.6055785573,0.0,0.0141174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25880623836,20.66753855334,0.0,4.809994634480001,0.0,282.35603538348005
2015-07-10,0.0,0.0,0.0,0.0,258.9300140382,0.0,0.013974799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28397146647,21.01851635016,0.0,4.87838722736,0.0,288.12486388219
2015-07-13,0.0,0.0,0.0,0.0,265.97088148674,0.0,0.013974799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3255892233599997,21.2139956406,0.0,4.95405403396,0.0,295.47849518466
2015-07-14,0.0,0.0,0.0,0.0,271.80908148674,0.0,0.0146165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3468826047899998,21.16290239672,0.0,5.02317453936,0.0,301.35665752761
2015-07-15,0.0,0.0,0.0,0.0,269.25194696764,0.0,0.013974799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33139668009,21.158456460820002,0.0,5.034088315680001,0.0,298.78986322423
2015-07-16,0.0,0.0,0.0,0.0,277.59474002202,0.0,0.0133331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3778542453299996,21.28507417666,0.0,5.06100782572,0.0,307.33200936973003
2015-07-17,0.0,0.0,0.0,0.0,281.99090403820003,0.0,0.0127627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1823447853899998,21.34283394446,0.0,5.035542581520001,0.0,311.56438804957
2015-07-20,0.0,0.0,0.0,0.0,284.96254550292,0.0,0.012834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18137734587,21.60495263486,0.0,5.03918089676,0.0,314.80089038041
2015-07-21,0.0,0.0,0.0,0.0,284.90416,0.0,0.012834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1678275533699995,21.48277564174,0.0,5.02753967568,0.0,314.59513687078993
2015-07-22,0.0,0.0,0.0,0.0,285.06178497798,0.0,0.0127627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1978315455299997,21.52054150428,0.0,5.0988410341199994,0.0,314.89176176190995
2015-07-23,0.0,0.0,0.0,0.0,281.50632351326004,0.0,0.0125488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18040948863,21.138465955460003,0.0,5.06682839728,0.0,310.90457615463004
2015-07-24,0.0,0.0,0.0,0.0,309.08597447506,0.0,0.0119071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1416947813099996,21.287299751200003,0.0,5.01371502888,0.0,338.54059113644996
2015-07-27,0.0,0.0,0.0,0.0,310.24777043686004,0.0,0.011550600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10298090943,20.96741947972,0.0,4.9482346318,0.0,339.27795605781006
2015-07-28,0.0,0.0,0.0,0.0,307.10685153078003,0.0,0.0126201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1097551790999995,21.138465955460003,0.0,4.95114433288,0.0,336.31883709822
2015-07-29,0.0,0.0,0.0,0.0,308.84078,0.0,0.013974799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10878690414,21.487221804300003,0.0,5.0158979088799995,0.0,338.46666141732004
2015-07-30,0.0,0.0,0.0,0.0,313.3712290382,0.0,0.0137609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.10878690414,21.86040684128,0.0,5.02317453936,0.0,343.37735822298004
2015-07-31,0.0,0.0,0.0,0.0,313.01510701168,0.0,0.0137609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12524120823,21.63605197348,0.0,4.98606846388,0.0,342.77622955727
2015-08-03,0.0,0.0,0.0,0.0,312.36123153078,0.0,0.015686000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09426977655,21.64493545886,0.0,4.98606846388,0.0,342.10219123007
2015-08-04,0.0,0.0,0.0,0.0,310.53387201168005,0.0,0.0151869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0933015015899996,21.61383952014,0.0,4.98097377788,0.0,340.2371737112901
2015-08-05,0.0,0.0,0.0,0.0,313.51718403819996,0.0,0.015400800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0971729305499998,21.82930750266,0.0,5.00061845052,0.0,343.45968372193
2015-08-06,0.0,0.0,0.0,0.0,309.10935004404,0.0,0.0150443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01103300961,21.58274018152,0.0,4.96569517708,0.0,338.68386271225006
2015-08-07,0.0,0.0,0.0,0.0,305.1160054809,0.0,0.014901699999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9771579017799996,21.71823956946,0.0,4.95114433288,0.0,334.77744898502004
2015-08-10,0.0,0.0,0.0,0.0,305.92168,0.0,0.0137609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02845485765,21.78710273068,0.0,5.012260841000001,0.0,335.76325932932997
2015-08-11,0.0,0.0,0.0,0.0,307.94171004404,0.0,0.013547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0468439363499997,21.59162525352,0.0,4.96424005368,0.0,337.55796628759003
2015-08-12,0.0,0.0,0.0,0.0,307.03676043686005,0.0,0.013547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06910496616,21.556081565619998,0.0,4.89221008108,0.0,336.5677040497201
2015-08-13,0.0,0.0,0.0,0.0,309.22608543686005,0.0,0.0127627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06910496616,21.5982897375,0.0,4.9147656242,0.0,338.8210084647201
2015-08-14,0.0,0.0,0.0,0.0,310.3120180764,0.0,0.013119200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15911621163,21.74489637208,0.0,4.9395031118,0.0,340.16865297191003
2015-08-17,0.0,0.0,0.0,0.0,312.47212346922,0.0,0.012834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1339521322499997,21.738235061340003,0.0,4.95259945628,0.0,342.30974411908994
2015-08-18,0.0,0.0,0.0,0.0,312.3553880764,0.0,0.012834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13782303906,21.6804789201,0.0,4.96278609968,0.0,342.14931013523994
2015-08-19,0.0,0.0,0.0,0.0,311.12934447506,0.0,0.012834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11943396036,21.45834282704,0.0,4.91840425128,0.0,340.63835951374
2015-08-20,0.0,0.0,0.0,0.0,301.12269653078,0.0,0.012121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.04200454572,21.005185342260003,0.0,4.79762635844,0.0,329.9796337772
2015-08-21,0.0,0.0,0.0,0.0,288.68147598382,0.0,0.0126914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92102134642,20.143292106140002,0.0,4.6273734904,0.0,316.38585432677996
2015-08-24,0.0,0.0,0.0,0.0,270.5246704809,0.0,0.0124775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8329458154299996,19.51020670018,0.0,4.38363607208,0.0,297.26393656858994
2015-08-25,0.0,0.0,0.0,0.0,272.2761304809,0.0,0.011835799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18912103923,19.28585183238,0.0,4.35889881836,0.0,299.12183797086993
2015-08-26,0.0,0.0,0.0,0.0,292.35953497798,0.0,0.0122636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4117294575899995,20.372096309739998,0.0,4.57717044676,0.0,320.73279479207
2015-08-27,0.0,0.0,0.0,0.0,302.6347704809,0.0,0.0126914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4649627545199997,20.89189682104,0.0,4.691400869,0.0,331.69572232546
2015-08-28,0.0,0.0,0.0,0.0,302.42460403819996,0.0,0.0131905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4814158054499993,20.89856153168,0.0,4.66593468928,0.0,331.48370656461
2015-08-31,0.0,0.0,0.0,0.0,299.4354485573,0.0,0.0129053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55594217052,20.5187081575,0.0,4.6637527448,0.0,328.18675693011994
2015-09-01,0.0,0.0,0.0,0.0,289.88998805438,0.0,0.0121923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43011895401,19.78121408914,0.0,4.47094487936,0.0,317.58445827689
2015-09-02,0.0,0.0,0.0,0.0,298.06929399416,0.0,0.0126201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5259387005100002,20.08776335272,0.0,4.55243350488,0.0,326.24804965226997
2015-09-03,0.0,0.0,0.0,0.0,294.66563098382,0.0,0.0127627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55400614275,20.3587689284,0.0,4.5604366446,0.0,323.15160539957
2015-09-04,0.0,0.0,0.0,0.0,291.32618,0.0,0.012976600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54432819693,20.10997240616,0.0,4.47458233704,0.0,319.46803954013
2015-09-08,0.0,0.0,0.0,0.0,302.15018995596,0.0,0.013404399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6488574054299994,20.636439214720003,0.0,4.59536054172,0.0,331.04425151783005
2015-09-09,0.0,0.0,0.0,0.0,301.77072855729995,0.0,0.0131905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6314354529599995,19.98558026486,0.0,4.52405793592,0.0,329.9249927110399
2015-09-10,0.0,0.0,0.0,0.0,304.89415096180005,0.0,0.013119200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61207830816,19.92115941298,0.0,4.55898183304,0.0,332.99948971598
2015-09-11,0.0,0.0,0.0,0.0,309.09766196764,0.0,0.014331299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70167465324,20.29212771516,0.0,4.551705436440001,0.0,337.65750107248
